symbol,date,open,close,high,volume,low,dividends
ADM.L,2020-09-11 08:40:00,2663.0,2663.0,2663.0,31.0,2663.0,0.0
ADM.L,2020-09-11 08:39:00,2665.0,2665.0,2665.0,226.0,2665.0,0.0
ADM.L,2020-09-11 08:38:00,2662.0,2662.0,2662.0,94.0,2662.0,0.0
ADM.L,2020-09-11 08:37:00,2663.0,2663.0,2663.0,61.0,2663.0,0.0
ADM.L,2020-09-11 08:36:00,2664.0,2664.0,2664.0,114.0,2664.0,0.0
ADM.L,2020-09-11 08:35:00,2663.0,2663.0,2663.0,78.0,2663.0,0.0
ADM.L,2020-09-11 08:34:00,2664.0,2663.0,2664.0,72.0,2663.0,0.0
ADM.L,2020-09-11 08:32:00,2664.0,2665.0,2665.0,290.0,2663.0,0.0
ADM.L,2020-09-11 08:29:00,2669.0,2667.0,2669.0,101.0,2667.0,0.0
ADM.L,2020-09-11 08:28:00,2670.0,2670.0,2670.0,105.0,2670.0,0.0
ADM.L,2020-09-11 08:24:00,2668.0,2669.0,2669.0,78.0,2668.0,0.0
ADM.L,2020-09-11 08:22:00,2668.0,2667.0,2668.0,122.0,2667.0,0.0
ADM.L,2020-09-11 08:21:00,2666.0,2667.0,2667.0,295.0,2666.0,0.0
ADM.L,2020-09-11 08:20:00,2668.0,2666.0,2668.0,849.0,2666.0,0.0
ADM.L,2020-09-11 08:19:00,2669.0,2671.0,2671.0,184.0,2669.0,0.0
ADM.L,2020-09-11 08:17:00,2669.0,2669.0,2669.0,40.0,2669.0,0.0
ADM.L,2020-09-11 08:16:00,2669.0,2669.0,2669.0,965.0,2669.0,0.0
ADM.L,2020-09-11 08:15:00,2666.0,2666.0,2666.0,131.0,2666.0,0.0
ADM.L,2020-09-11 08:14:00,2668.469970703125,2667.0,2668.469970703125,244.0,2667.0,0.0
ADM.L,2020-09-11 08:12:00,2669.0,2669.0,2669.0,69.0,2669.0,0.0
ADM.L,2020-09-11 08:11:00,2669.0,2669.0,2670.0,291.0,2669.0,0.0
ADM.L,2020-09-11 08:09:00,2672.0,2672.0,2672.0,88.0,2672.0,0.0
ADM.L,2020-09-11 08:08:00,2679.0,2672.0,2679.0,53.0,2672.0,0.0
ADM.L,2020-09-11 08:07:00,2680.0,2679.0,2683.0,641.0,2679.0,0.0
ADM.L,2020-09-11 08:06:00,2678.0,2677.0,2678.0,85.0,2677.0,0.0
ADM.L,2020-09-11 08:05:00,2675.0,2679.0,2679.0,230.0,2675.0,0.0
ADM.L,2020-09-11 08:04:00,2671.0,2674.0,2674.0,332.0,2667.550048828125,0.0
ADM.L,2020-09-11 08:03:00,2673.0,2672.0,2673.0,200.0,2672.0,0.0
ADM.L,2020-09-11 08:02:00,2676.0,2676.0,2677.0,246.0,2676.0,0.0
ADM.L,2020-09-11 08:00:00,2690.0,2690.0,2690.0,117.0,2690.0,0.0
ADM.L,2020-09-10 16:29:00,2671.0,2672.0,2673.0,4322.0,2671.0,0.0
ADM.L,2020-09-10 16:28:00,2670.0,2671.0,2672.0,1374.0,2670.0,0.0
ADM.L,2020-09-10 16:27:00,2671.0,2671.0,2671.0,740.0,2670.0,0.0
ADM.L,2020-09-10 16:25:00,2670.0,2670.0,2671.0,1949.0,2670.0,0.0
ADM.L,2020-09-10 16:24:00,2670.0,2671.0,2671.0,971.0,2670.0,0.0
ADM.L,2020-09-10 16:23:00,2671.0,2670.0,2671.0,1225.0,2669.5859375,0.0
ADM.L,2020-09-10 16:22:00,2670.0,2670.0,2670.0,514.0,2669.0,0.0
ADM.L,2020-09-10 16:21:00,2670.489990234375,2671.0,2672.0,857.0,2670.489990234375,0.0
ADM.L,2020-09-10 16:20:00,2670.0,2670.0,2670.0,2160.0,2669.0,0.0
ADM.L,2020-09-10 16:19:00,2669.0,2670.0,2670.0,832.0,2668.0,0.0
ADM.L,2020-09-10 16:17:00,2668.0,2669.0,2669.0,1281.0,2668.0,0.0
ADM.L,2020-09-10 16:16:00,2668.0,2668.0,2669.0,575.0,2668.0,0.0
ADM.L,2020-09-10 16:15:00,2669.0,2670.0,2670.0,1384.0,2668.0,0.0
ADM.L,2020-09-10 16:14:00,2670.0,2670.0,2670.0,728.0,2670.0,0.0
ADM.L,2020-09-10 16:13:00,2671.0,2671.0,2671.0,100.0,2671.0,0.0
ADM.L,2020-09-10 16:12:00,2670.0,2670.0,2670.0,783.0,2670.0,0.0
ADM.L,2020-09-10 16:11:00,2668.0,2670.0,2670.0,1319.0,2668.0,0.0
ADM.L,2020-09-10 16:10:00,2668.0,2668.0,2668.0,419.0,2668.0,0.0
ADM.L,2020-09-10 16:09:00,2668.0,2668.0,2668.0,457.0,2668.0,0.0
ADM.L,2020-09-10 16:08:00,2669.0,2668.0,2669.0,1614.0,2667.0,0.0
ADM.L,2020-09-10 16:07:00,2669.0,2668.0,2669.0,873.0,2668.0,0.0
ADM.L,2020-09-10 16:06:00,2669.0,2669.0,2670.0,1715.0,2669.0,0.0
ADM.L,2020-09-10 16:05:00,2667.0,2668.0,2668.0,294.0,2667.0,0.0
ADM.L,2020-09-10 16:04:00,2670.0,2669.0,2670.0,1018.0,2669.0,0.0
ADM.L,2020-09-10 16:03:00,2670.0,2669.0,2670.0,543.0,2669.0,0.0
ADM.L,2020-09-10 16:02:00,2668.0,2670.0,2670.0,1265.0,2668.0,0.0
ADM.L,2020-09-10 16:01:00,2667.0,2667.0,2667.0,1355.0,2667.0,0.0
ADM.L,2020-09-10 16:00:00,2666.0,2666.0,2666.489990234375,478.0,2666.0,0.0
ADM.L,2020-09-10 15:59:00,2666.0,2666.0,2666.0,224.0,2666.0,0.0
ADM.L,2020-09-10 15:58:00,2669.0,2667.0,2669.0,731.0,2667.0,0.0
ADM.L,2020-09-10 15:56:00,2669.0,2669.0,2669.0,509.0,2669.0,0.0
ADM.L,2020-09-10 15:55:00,2670.0,2670.0,2670.0,426.0,2670.0,0.0
ADM.L,2020-09-10 15:54:00,2670.0,2670.0,2670.0,396.0,2670.0,0.0
ADM.L,2020-09-10 15:53:00,2669.0,2671.0,2671.0,899.0,2669.0,0.0
ADM.L,2020-09-10 15:52:00,2669.0,2670.0,2670.0,1307.0,2669.0,0.0
ADM.L,2020-09-10 15:50:00,2668.0,2669.0,2669.0,1978.0,2666.0,0.0
ADM.L,2020-09-10 15:49:00,2669.0,2669.0,2669.0,671.0,2669.0,0.0
ADM.L,2020-09-10 15:48:00,2669.0,2669.0,2669.0,188.0,2669.0,0.0
ADM.L,2020-09-10 15:47:00,2669.0,2668.0,2669.0,1026.0,2668.0,0.0
ADM.L,2020-09-10 15:46:00,2667.0,2667.0,2667.0,1043.0,2667.0,0.0
ADM.L,2020-09-10 15:45:00,2670.0,2668.0,2670.0,1538.0,2667.0,0.0
ADM.L,2020-09-10 15:43:00,2671.0,2671.0,2671.0,799.0,2671.0,0.0
ADM.L,2020-09-10 15:42:00,2672.0,2672.0,2672.0,1646.0,2671.0,0.0
ADM.L,2020-09-10 15:41:00,2671.0,2671.0,2671.0,4.0,2671.0,0.0
ADM.L,2020-09-10 15:40:00,2672.0,2671.0,2672.0,1690.0,2671.0,0.0
ADM.L,2020-09-10 15:39:00,2672.0,2672.0,2672.0,1091.0,2672.0,0.0
ADM.L,2020-09-10 15:38:00,2670.0,2671.0,2671.0,854.0,2670.0,0.0
ADM.L,2020-09-10 15:37:00,2670.0,2669.0,2670.0,1681.0,2669.0,0.0
ADM.L,2020-09-10 15:34:00,2669.0,2670.0,2670.0,1834.0,2669.0,0.0
ADM.L,2020-09-10 15:33:00,2669.0,2669.0,2669.0,1380.0,2669.0,0.0
ADM.L,2020-09-10 15:32:00,2669.0,2668.0,2669.0,511.0,2668.0,0.0
ADM.L,2020-09-10 15:30:00,2667.0,2669.0,2669.0,1713.0,2667.0,0.0
ADM.L,2020-09-10 15:29:00,2667.0,2667.0,2667.0,541.0,2667.0,0.0
ADM.L,2020-09-10 15:27:00,2667.0,2667.489990234375,2667.489990234375,258.0,2667.0,0.0
ADM.L,2020-09-10 15:26:00,2667.0,2667.0,2667.0,283.0,2667.0,0.0
ADM.L,2020-09-10 15:23:00,2668.0,2668.0,2668.0,487.0,2668.0,0.0
ADM.L,2020-09-10 15:21:00,2667.0,2668.0,2668.0,223.0,2667.0,0.0
ADM.L,2020-09-10 15:20:00,2667.0,2668.0,2669.0,2859.0,2667.0,0.0
ADM.L,2020-09-10 15:16:00,2666.97998046875,2666.97998046875,2666.97998046875,150.0,2666.97998046875,0.0
ADM.L,2020-09-10 15:14:00,2667.0,2667.0,2667.0,16.0,2667.0,0.0
ADM.L,2020-09-10 15:13:00,2668.0,2668.0,2668.0,536.0,2668.0,0.0
ADM.L,2020-09-10 15:12:00,2666.0,2669.0,2669.0,661.0,2666.0,0.0
ADM.L,2020-09-10 15:11:00,2669.0,2668.0,2669.0,788.0,2668.0,0.0
ADM.L,2020-09-10 15:10:00,2669.0,2670.0,2670.0,2157.0,2669.0,0.0
ADM.L,2020-09-10 15:08:00,2669.0,2669.0,2669.0,102.0,2669.0,0.0
ADM.L,2020-09-10 15:07:00,2670.0,2669.0,2670.0,469.0,2669.0,0.0
ADM.L,2020-09-10 15:06:00,2671.0,2670.0,2671.0,1777.0,2670.0,0.0
ADM.L,2020-09-10 15:05:00,2671.0,2672.0,2672.0,551.0,2671.0,0.0
ADM.L,2020-09-10 15:04:00,2669.0,2670.0,2670.0,874.0,2669.0,0.0
ADM.L,2020-09-10 15:03:00,2669.0,2668.0,2669.0,697.0,2668.0,0.0
ADM.L,2020-09-10 15:02:00,2669.0,2669.0,2669.0,120.0,2669.0,0.0
ADM.L,2020-09-10 15:01:00,2668.0,2668.0,2668.0,675.0,2668.0,0.0
ADM.L,2020-09-10 15:00:00,2666.0,2668.0,2668.0,1284.0,2666.0,0.0
ADM.L,2020-09-10 14:59:00,2665.000244140625,2666.0,2666.0,1480.0,2664.0,0.0
ADM.L,2020-09-10 14:58:00,2666.0,2665.0,2666.0,320.0,2665.0,0.0
ADM.L,2020-09-10 14:57:00,2666.0,2667.0,2667.0,809.0,2666.0,0.0
ADM.L,2020-09-10 14:56:00,2668.0,2666.0,2668.0,547.0,2666.0,0.0
ADM.L,2020-09-10 14:55:00,2670.0,2669.0,2670.0,866.0,2669.0,0.0
ADM.L,2020-09-10 14:53:00,2670.0,2670.0,2671.0,417.0,2669.0,0.0
ADM.L,2020-09-10 14:52:00,2669.0,2669.0,2669.0,7.0,2669.0,0.0
ADM.L,2020-09-10 14:51:00,2671.0,2668.0,2671.0,402.0,2668.0,0.0
ADM.L,2020-09-10 14:50:00,2672.0,2672.0,2672.0,111.0,2672.0,0.0
ADM.L,2020-09-10 14:49:00,2672.01025390625,2671.0,2672.01025390625,719.0,2671.0,0.0
ADM.L,2020-09-10 14:47:00,2672.0,2673.0,2673.0,294.0,2672.0,0.0
ADM.L,2020-09-10 14:46:00,2671.0,2672.0,2672.0,330.0,2671.0,0.0
ADM.L,2020-09-10 14:45:00,2671.0,2671.0,2671.0,605.0,2671.0,0.0
ADM.L,2020-09-10 14:44:00,2670.0,2671.0,2671.0,565.0,2670.0,0.0
ADM.L,2020-09-10 14:43:00,2669.0,2669.0,2669.0,158.0,2669.0,0.0
ADM.L,2020-09-10 14:42:00,2671.0,2670.0,2671.0,771.0,2670.0,0.0
ADM.L,2020-09-10 14:41:00,2669.0,2670.0,2670.0,238.0,2669.0,0.0
ADM.L,2020-09-10 14:40:00,2668.0,2668.0,2669.0,578.0,2668.0,0.0
ADM.L,2020-09-10 14:39:00,2668.0,2668.0,2669.0,2382.0,2668.0,0.0
ADM.L,2020-09-10 14:37:00,2666.0,2667.0,2667.0,650.0,2666.0,0.0
ADM.L,2020-09-10 14:36:00,2670.0,2667.0,2670.0,453.0,2667.0,0.0
ADM.L,2020-09-10 14:35:00,2669.0,2669.0,2669.0,118.0,2669.0,0.0
ADM.L,2020-09-10 14:32:00,2670.0,2670.0,2670.0,213459.0,2670.0,0.0
ADM.L,2020-09-10 14:31:00,2669.0,2669.0,2669.0,0.0,2669.0,0.0
ADM.L,2020-09-10 14:30:00,2670.0,2668.0,2670.0,1019.0,2668.0,0.0
ADM.L,2020-09-10 14:29:00,2670.0,2670.0,2670.0,518.0,2670.0,0.0
ADM.L,2020-09-10 14:27:00,2668.0,2669.0,2669.0,523.0,2668.0,0.0
ADM.L,2020-09-10 14:26:00,2666.0,2666.0,2667.0,465.0,2666.0,0.0
ADM.L,2020-09-10 14:24:00,2667.0,2667.0,2667.0,65.0,2667.0,0.0
ADM.L,2020-09-10 14:23:00,2668.0,2668.0,2668.0,492.0,2668.0,0.0
ADM.L,2020-09-10 14:22:00,2668.0,2668.0,2669.0,933.0,2668.0,0.0
ADM.L,2020-09-10 14:20:00,2669.0,2667.0,2669.0,452.0,2667.0,0.0
ADM.L,2020-09-10 14:19:00,2670.0,2670.0,2670.0,1036.0,2670.0,0.0
ADM.L,2020-09-10 14:18:00,2669.0,2669.0,2669.0,100.0,2669.0,0.0
ADM.L,2020-09-10 14:17:00,2669.0,2670.0,2671.0,2385.0,2669.0,0.0
ADM.L,2020-09-10 14:15:00,2667.0,2667.0,2667.0,100.0,2667.0,0.0
ADM.L,2020-09-10 14:14:00,2668.0,2668.0,2668.0,2735.0,2668.0,0.0
ADM.L,2020-09-10 14:12:00,2667.0,2667.0,2667.0,631.0,2667.0,0.0
ADM.L,2020-09-10 14:11:00,2668.0,2668.0,2668.0,45.0,2668.0,0.0
ADM.L,2020-09-10 14:08:00,2668.0,2670.47607421875,2670.47607421875,2812.0,2668.0,0.0
ADM.L,2020-09-10 14:05:00,2667.0,2667.0,2667.0,300.0,2667.0,0.0
ADM.L,2020-09-10 14:04:00,2669.0,2668.0,2669.0,727.0,2668.0,0.0
ADM.L,2020-09-10 14:03:00,2670.0,2670.0,2670.0,89.0,2670.0,0.0
ADM.L,2020-09-10 14:02:00,2668.0,2668.0,2669.0,1978.0,2668.0,0.0
ADM.L,2020-09-10 14:01:00,2668.0,2668.0,2668.0,111.0,2668.0,0.0
ADM.L,2020-09-10 13:59:00,2666.0,2665.0,2666.0,55.0,2665.0,0.0
ADM.L,2020-09-10 13:56:00,2668.0,2668.0,2668.0,258.0,2668.0,0.0
ADM.L,2020-09-10 13:55:00,2669.0,2669.0,2669.0,216.0,2669.0,0.0
ADM.L,2020-09-10 13:53:00,2671.0,2669.0,2671.0,306.0,2669.0,0.0
ADM.L,2020-09-10 13:52:00,2670.0,2669.97998046875,2670.0,1039.0,2669.97998046875,0.0
ADM.L,2020-09-10 13:51:00,2668.0,2669.0,2670.0,1607.0,2668.0,0.0
ADM.L,2020-09-10 13:45:00,2666.0,2667.0,2667.0,185.0,2666.0,0.0
ADM.L,2020-09-10 13:44:00,2666.0,2666.0,2666.0,871.0,2665.0,0.0
ADM.L,2020-09-10 13:43:00,2666.0,2666.0,2666.0,10.0,2666.0,0.0
ADM.L,2020-09-10 13:41:00,2666.0,2666.0,2666.0,141.0,2666.0,0.0
ADM.L,2020-09-10 13:40:00,2666.0,2666.0,2666.0,666.0,2666.0,0.0
ADM.L,2020-09-10 13:37:00,2665.0,2665.0,2665.0,348.0,2665.0,0.0
ADM.L,2020-09-10 13:36:00,2663.0,2665.0,2665.0,1111.0,2663.0,0.0
ADM.L,2020-09-10 13:34:00,2660.0,2663.0,2663.0,1312.0,2660.0,0.0
ADM.L,2020-09-10 13:33:00,2660.0,2661.0,2661.0,192.0,2660.0,0.0
ADM.L,2020-09-10 13:32:00,2661.0,2662.0,2662.0,503.0,2660.0,0.0
ADM.L,2020-09-10 13:31:00,2663.0,2661.0,2663.0,334.0,2661.0,0.0
ADM.L,2020-09-10 13:29:00,2664.0,2664.0,2664.0,111.0,2664.0,0.0
ADM.L,2020-09-10 13:28:00,2665.0,2665.0,2665.0,151.0,2665.0,0.0
ADM.L,2020-09-10 13:26:00,2665.0,2665.0,2665.0,111.0,2665.0,0.0
ADM.L,2020-09-10 13:25:00,2667.0,2665.0,2667.0,422.0,2665.0,0.0
ADM.L,2020-09-10 13:24:00,2668.0,2668.0,2668.0,5.0,2668.0,0.0
ADM.L,2020-09-10 13:22:00,2668.0,2668.0,2668.0,1078.0,2668.0,0.0
ADM.L,2020-09-10 13:21:00,2668.0,2668.0,2668.0,55.0,2668.0,0.0
ADM.L,2020-09-10 13:20:00,2665.0,2667.0,2667.0,1737.0,2665.0,0.0
ADM.L,2020-09-10 13:19:00,2665.0,2665.0,2665.0,136.0,2665.0,0.0
ADM.L,2020-09-10 13:13:00,2666.0,2666.0,2666.0,64.0,2666.0,0.0
ADM.L,2020-09-10 13:12:00,2666.0,2666.0,2666.0,18.0,2666.0,0.0
ADM.L,2020-09-10 13:11:00,2665.0,2666.0,2666.0,1066.0,2665.0,0.0
ADM.L,2020-09-10 13:10:00,2665.0,2665.0,2665.0,48.0,2665.0,0.0
ADM.L,2020-09-10 13:09:00,2665.0,2665.0,2665.0,77.0,2665.0,0.0
ADM.L,2020-09-10 13:08:00,2664.0,2664.0,2664.0,353.0,2664.0,0.0
ADM.L,2020-09-10 13:07:00,2664.0,2664.0,2664.0,270.0,2664.0,0.0
ADM.L,2020-09-10 13:06:00,2662.0,2662.0,2662.0,131.0,2662.0,0.0
ADM.L,2020-09-10 13:05:00,2664.0,2663.0,2664.0,909.0,2663.0,0.0
ADM.L,2020-09-10 13:03:00,2663.0,2663.0,2663.0,82.0,2663.0,0.0
ADM.L,2020-09-10 13:02:00,2662.0,2662.0,2662.0,215.0,2662.0,0.0
ADM.L,2020-09-10 13:01:00,2664.0,2664.0,2664.0,505.0,2664.0,0.0
ADM.L,2020-09-10 13:00:00,2665.0,2664.0,2665.0,543.0,2664.0,0.0
ADM.L,2020-09-10 12:58:00,2664.0,2664.0,2664.0,292.0,2664.0,0.0
ADM.L,2020-09-10 12:54:00,2661.0,2663.0,2663.0,857.0,2661.0,0.0
ADM.L,2020-09-10 12:53:00,2662.0,2662.0,2662.0,225.0,2662.0,0.0
ADM.L,2020-09-10 12:50:00,2660.0,2660.0,2661.0,221.0,2660.0,0.0
ADM.L,2020-09-10 12:49:00,2659.0,2659.0,2659.0,370.0,2659.0,0.0
ADM.L,2020-09-10 12:48:00,2658.0,2658.0,2658.0,418.0,2658.0,0.0
ADM.L,2020-09-10 12:47:00,2657.0,2656.0,2657.0,914.0,2656.0,0.0
ADM.L,2020-09-10 12:44:00,2657.0,2656.0,2657.0,149.0,2656.0,0.0
ADM.L,2020-09-10 12:43:00,2658.0,2658.0,2658.0,111.0,2658.0,0.0
ADM.L,2020-09-10 12:42:00,2663.0,2659.0,2663.0,601.0,2659.0,0.0
ADM.L,2020-09-10 12:41:00,2662.0,2663.0,2664.0,1052.0,2662.0,0.0
ADM.L,2020-09-10 12:39:00,2661.0,2661.0,2661.0,162.0,2661.0,0.0
ADM.L,2020-09-10 12:38:00,2661.0,2661.0,2661.0,194.0,2661.0,0.0
ADM.L,2020-09-10 12:37:00,2662.0,2661.0,2662.0,1320.0,2661.0,0.0
ADM.L,2020-09-10 12:32:00,2661.0,2661.0,2661.0,232.0,2661.0,0.0
ADM.L,2020-09-10 12:31:00,2660.0,2660.0,2660.0,810.0,2659.0,0.0
ADM.L,2020-09-10 12:28:00,2661.0,2661.0,2661.0,221.0,2661.0,0.0
ADM.L,2020-09-10 12:27:00,2657.0,2659.0,2659.0,392.0,2657.0,0.0
ADM.L,2020-09-10 12:26:00,2657.0,2657.0,2657.0,113.0,2657.0,0.0
ADM.L,2020-09-10 12:24:00,2656.02001953125,2655.0,2656.02001953125,310.0,2655.0,0.0
ADM.L,2020-09-10 12:23:00,2657.0,2657.0,2657.0,126.0,2657.0,0.0
ADM.L,2020-09-10 12:22:00,2655.0,2655.0,2655.0,255.0,2655.0,0.0
ADM.L,2020-09-10 12:20:00,2655.0,2656.0,2656.0,1635.0,2655.0,0.0
ADM.L,2020-09-10 12:19:00,2653.0,2654.0,2654.0,617.0,2653.0,0.0
ADM.L,2020-09-10 12:16:00,2654.0,2655.0,2655.0,722.0,2653.0,0.0
ADM.L,2020-09-10 12:14:00,2654.0,2654.0,2655.0,879.0,2654.0,0.0
ADM.L,2020-09-10 12:13:00,2655.0,2654.0,2655.0,322.0,2654.0,0.0
ADM.L,2020-09-10 12:12:00,2656.0,2655.0,2656.0,289.0,2655.0,0.0
ADM.L,2020-09-10 12:11:00,2656.0,2656.0,2656.0,403.0,2656.0,0.0
ADM.L,2020-09-10 12:10:00,2652.97998046875,2655.0,2655.0,1819.0,2652.97998046875,0.0
ADM.L,2020-09-10 12:06:00,2654.0,2654.0,2654.0,383.0,2654.0,0.0
ADM.L,2020-09-10 12:05:00,2654.0,2654.0,2654.0,142.0,2654.0,0.0
ADM.L,2020-09-10 12:04:00,2654.0,2653.0,2655.0,218.0,2653.0,0.0
ADM.L,2020-09-10 12:02:00,2654.0,2651.0,2654.0,609.0,2651.0,0.0
ADM.L,2020-09-10 11:59:00,2653.0,2653.0,2653.0,388.0,2653.0,0.0
ADM.L,2020-09-10 11:58:00,2653.0,2653.0,2653.0,404.0,2653.0,0.0
ADM.L,2020-09-10 11:57:00,2654.0,2654.0,2654.0,250.0,2654.0,0.0
ADM.L,2020-09-10 11:56:00,2648.0,2653.0,2653.0,943.0,2648.0,0.0
ADM.L,2020-09-10 11:55:00,2649.0,2649.0,2649.0,234.0,2649.0,0.0
ADM.L,2020-09-10 11:54:00,2648.0,2648.0,2648.0,365.0,2648.0,0.0
ADM.L,2020-09-10 11:53:00,2646.0,2646.0,2646.0,235.0,2646.0,0.0
ADM.L,2020-09-10 11:52:00,2645.0,2646.0,2646.0,84.0,2645.0,0.0
ADM.L,2020-09-10 11:51:00,2647.97998046875,2647.0,2647.97998046875,657.0,2647.0,0.0
ADM.L,2020-09-10 11:50:00,2647.0,2648.0,2648.0,293.0,2647.0,0.0
ADM.L,2020-09-10 11:49:00,2646.0,2645.0,2646.0,146.0,2645.0,0.0
ADM.L,2020-09-10 11:48:00,2650.0,2647.0,2654.0,5741.0,2647.0,0.0
ADM.L,2020-09-10 11:47:00,2650.0,2650.0,2650.0,396.0,2650.0,0.0
ADM.L,2020-09-10 11:45:00,2653.0,2652.0,2653.0,2060.0,2652.0,0.0
ADM.L,2020-09-10 11:44:00,2653.505126953125,2653.505126953125,2653.505126953125,20.0,2653.505126953125,0.0
ADM.L,2020-09-10 11:41:00,2653.0,2655.0,2655.0,642.0,2653.0,0.0
ADM.L,2020-09-10 11:39:00,2653.0,2653.0,2653.0,111.0,2653.0,0.0
ADM.L,2020-09-10 11:37:00,2657.0,2657.0,2657.0,119.0,2657.0,0.0
ADM.L,2020-09-10 11:36:00,2658.0,2658.0,2658.0,241.0,2658.0,0.0
ADM.L,2020-09-10 11:33:00,2661.0,2661.0,2661.0,1090.0,2661.0,0.0
ADM.L,2020-09-10 11:32:00,2661.0,2661.0,2661.0,1087.0,2661.0,0.0
ADM.L,2020-09-10 11:31:00,2661.0,2661.0,2661.0,1916.0,2661.0,0.0
ADM.L,2020-09-10 11:30:00,2660.0,2661.0,2661.0,576.0,2659.0,0.0
ADM.L,2020-09-10 11:29:00,2657.0,2659.0,2661.0,4234.0,2657.0,0.0
ADM.L,2020-09-10 11:27:00,2657.0,2656.0,2657.0,261.0,2656.0,0.0
ADM.L,2020-09-10 11:24:00,2659.0,2658.0,2659.0,396.0,2658.0,0.0
ADM.L,2020-09-10 11:23:00,2657.0,2657.98974609375,2657.98974609375,252.0,2657.0,0.0
ADM.L,2020-09-10 11:22:00,2658.0,2657.0,2658.0,598.0,2657.0,0.0
ADM.L,2020-09-10 11:21:00,2659.0,2659.0,2659.0,168.0,2659.0,0.0
ADM.L,2020-09-10 11:20:00,2659.0,2659.0,2659.0,798.0,2659.0,0.0
ADM.L,2020-09-10 11:19:00,2658.0,2658.0,2658.0,72.0,2658.0,0.0
ADM.L,2020-09-10 11:18:00,2658.0,2658.0,2658.0,143.0,2658.0,0.0
ADM.L,2020-09-10 11:17:00,2655.0,2658.0,2658.0,527.0,2655.0,0.0
ADM.L,2020-09-10 11:15:00,2656.0,2656.0,2656.0,493.0,2656.0,0.0
ADM.L,2020-09-10 11:14:00,2657.0,2657.0,2657.0,128.0,2657.0,0.0
ADM.L,2020-09-10 11:13:00,2659.0,2659.0,2659.0,150.0,2659.0,0.0
ADM.L,2020-09-10 11:12:00,2659.0,2658.0,2659.0,176.0,2658.0,0.0
ADM.L,2020-09-10 11:11:00,2659.0,2660.0,2661.0,1500.0,2659.0,0.0
ADM.L,2020-09-10 11:10:00,2651.0,2658.0,2658.0,2734.0,2651.0,0.0
ADM.L,2020-09-10 11:08:00,2651.97998046875,2651.97998046875,2651.97998046875,8.0,2651.97998046875,0.0
ADM.L,2020-09-10 11:06:00,2651.0,2651.0,2651.0,140.0,2651.0,0.0
ADM.L,2020-09-10 11:05:00,2653.0,2652.893798828125,2653.0,770.0,2652.0,0.0
ADM.L,2020-09-10 11:03:00,2653.0,2653.0,2653.0,515.0,2653.0,0.0
ADM.L,2020-09-10 10:58:00,2652.0,2652.0,2652.0,424.0,2652.0,0.0
ADM.L,2020-09-10 10:55:00,2653.0,2653.0,2653.0,517.0,2653.0,0.0
ADM.L,2020-09-10 10:54:00,2651.0,2651.0,2651.0,68.0,2651.0,0.0
ADM.L,2020-09-10 10:53:00,2653.0,2651.0,2653.0,2755.0,2651.0,0.0
ADM.L,2020-09-10 10:52:00,2649.0,2651.0,2651.0,2074.0,2649.0,0.0
ADM.L,2020-09-10 10:51:00,2648.0,2648.0,2648.0,87.0,2648.0,0.0
ADM.L,2020-09-10 10:49:00,2648.0,2648.0,2648.0,235.0,2648.0,0.0
ADM.L,2020-09-10 10:48:00,2649.000244140625,2648.97998046875,2649.000244140625,208.0,2648.97998046875,0.0
ADM.L,2020-09-10 10:47:00,2649.0,2649.0,2649.0,426.0,2649.0,0.0
ADM.L,2020-09-10 10:46:00,2646.0,2648.0,2648.0,793.0,2646.0,0.0
ADM.L,2020-09-10 10:45:00,2646.0,2646.0,2646.0,129.0,2646.0,0.0
ADM.L,2020-09-10 10:43:00,2647.0,2647.0,2647.0,90.0,2647.0,0.0
ADM.L,2020-09-10 10:41:00,2649.489990234375,2649.0,2649.489990234375,149.0,2649.0,0.0
ADM.L,2020-09-10 10:40:00,2650.0,2649.0,2650.0,462.0,2649.0,0.0
ADM.L,2020-09-10 10:38:00,2650.0,2650.0,2650.0,439.0,2650.0,0.0
ADM.L,2020-09-10 10:37:00,2650.000244140625,2650.000244140625,2650.000244140625,149.0,2650.000244140625,0.0
ADM.L,2020-09-10 10:33:00,2652.0,2652.0,2652.0,449.0,2652.0,0.0
ADM.L,2020-09-10 10:32:00,2650.0,2650.0,2651.0,1061.0,2650.0,0.0
ADM.L,2020-09-10 10:31:00,2650.0,2650.0,2650.0,138.0,2650.0,0.0
ADM.L,2020-09-10 10:30:00,2652.0,2651.0,2652.0,337.0,2651.0,0.0
ADM.L,2020-09-10 10:28:00,2653.0,2652.0,2653.0,293.0,2652.0,0.0
ADM.L,2020-09-10 10:24:00,2654.0,2654.0,2654.0,768.0,2653.0,0.0
ADM.L,2020-09-10 10:23:00,2654.0,2654.0,2654.0,23.0,2654.0,0.0
ADM.L,2020-09-10 10:22:00,2657.0,2655.0,2657.0,314.0,2655.0,0.0
ADM.L,2020-09-10 10:21:00,2658.000244140625,2657.0,2658.000244140625,316.0,2657.0,0.0
ADM.L,2020-09-10 10:20:00,2661.0,2660.0,2661.0,453.0,2660.0,0.0
ADM.L,2020-09-10 10:19:00,2660.0,2662.97998046875,2663.0,1633.0,2660.0,0.0
ADM.L,2020-09-10 10:17:00,2660.0,2660.0,2660.0,631.0,2660.0,0.0
