symbol,date,close,open,high,low,volume
CRDA.L,2020-09-11 09:14:00,6114.0,6114.0,6114.0,6114.0,30.0
CRDA.L,2020-09-11 09:13:00,6106.0,6106.0,6108.0,6104.0,316.0
CRDA.L,2020-09-11 09:12:00,6104.0,6102.0,6104.0,6102.0,489.0
CRDA.L,2020-09-11 09:10:00,6100.0,6098.0,6100.0,6098.0,62.0
CRDA.L,2020-09-11 09:08:00,6102.0,6102.0,6102.0,6102.0,48.0
CRDA.L,2020-09-11 09:07:00,6100.0,6098.0,6100.0,6098.0,78.0
CRDA.L,2020-09-11 09:06:00,6096.72021484375,6100.0,6100.0,6094.0,571.0
CRDA.L,2020-09-11 09:05:00,6104.0,6104.0,6104.0,6104.0,273.0
CRDA.L,2020-09-11 09:04:00,6102.0,6102.0,6102.0,6102.0,105.0
CRDA.L,2020-09-11 09:02:00,6100.0,6098.0,6100.0,6098.0,80.0
CRDA.L,2020-09-11 09:01:00,6096.0,6096.0,6098.0,6096.0,131.0
CRDA.L,2020-09-11 09:00:00,6096.0,6092.0,6096.0,6092.0,308.0
CRDA.L,2020-09-11 08:59:00,6094.0,6094.0,6094.0,6094.0,296.0
CRDA.L,2020-09-11 08:58:00,6099.27001953125,6099.27001953125,6099.27001953125,6099.27001953125,163.0
CRDA.L,2020-09-11 08:57:00,6098.0,6098.0,6098.0,6098.0,27.0
CRDA.L,2020-09-11 08:56:00,6098.0,6100.0,6100.0,6098.0,166.0
CRDA.L,2020-09-11 08:55:00,6100.0,6100.0,6100.0,6100.0,51.0
CRDA.L,2020-09-11 08:53:00,6102.0,6102.0,6102.0,6102.0,91.0
CRDA.L,2020-09-11 08:51:00,6100.0,6100.0,6100.0,6100.0,112.0
CRDA.L,2020-09-11 08:50:00,6100.0,6108.0,6108.0,6100.0,722.0
CRDA.L,2020-09-11 08:49:00,6108.0,6108.0,6108.0,6107.27001953125,261.0
CRDA.L,2020-09-11 08:48:00,6110.0,6110.0,6110.0,6110.0,70.0
CRDA.L,2020-09-11 08:47:00,6112.0,6115.634765625,6115.634765625,6112.0,348.0
CRDA.L,2020-09-11 08:44:00,6118.0,6118.0,6118.0,6118.0,32.0
CRDA.L,2020-09-11 08:43:00,6116.0,6116.0,6116.0,6114.0,129.0
CRDA.L,2020-09-11 08:42:00,6118.0,6118.0,6118.0,6118.0,129.0
CRDA.L,2020-09-11 08:41:00,6118.0,6120.0,6120.0,6118.0,587.0
CRDA.L,2020-09-11 08:40:00,6114.0,6114.0,6114.0,6114.0,20.0
CRDA.L,2020-09-11 08:39:00,6116.0,6116.0,6120.0,6116.0,897.0
CRDA.L,2020-09-11 08:37:00,6116.0,6116.0,6118.0,6116.0,418.0
CRDA.L,2020-09-11 08:36:00,6118.919921875,6118.919921875,6118.919921875,6118.919921875,32.0
CRDA.L,2020-09-11 08:35:00,6116.0,6116.0,6116.0,6116.0,69.0
CRDA.L,2020-09-11 08:34:00,6114.0,6112.0,6114.0,6112.0,159.0
CRDA.L,2020-09-11 08:33:00,6112.0,6110.0,6112.0,6108.0,278.0
CRDA.L,2020-09-11 08:32:00,6106.0,6106.0,6106.0,6106.0,196.0
CRDA.L,2020-09-11 08:31:00,6104.62109375,6108.0,6108.0,6104.62109375,369.0
CRDA.L,2020-09-11 08:30:00,6110.0,6110.0,6110.0,6110.0,32.0
CRDA.L,2020-09-11 08:29:00,6108.0,6108.0,6108.0,6108.0,50.0
CRDA.L,2020-09-11 08:27:00,6110.0,6112.0,6112.0,6110.0,100.0
CRDA.L,2020-09-11 08:26:00,6110.0,6108.0,6110.0,6108.0,196.0
CRDA.L,2020-09-11 08:25:00,6108.0,6106.0,6108.0,6106.0,166.0
CRDA.L,2020-09-11 08:24:00,6106.0,6106.0,6106.0,6106.0,36.0
CRDA.L,2020-09-11 08:23:00,6112.0,6110.0,6112.0,6110.0,236.0
CRDA.L,2020-09-11 08:22:00,6102.0,6102.0,6108.0,6102.0,427.0
CRDA.L,2020-09-11 08:21:00,6100.0,6098.0,6100.0,6098.0,122.0
CRDA.L,2020-09-11 08:20:00,6096.0,6098.0,6098.0,6096.0,79.0
CRDA.L,2020-09-11 08:19:00,6096.0,6096.0,6096.0,6096.0,30.0
CRDA.L,2020-09-11 08:16:00,6100.0,6100.0,6100.0,6100.0,93.0
CRDA.L,2020-09-11 08:15:00,6096.0,6102.0,6102.0,6094.0,1165.0
CRDA.L,2020-09-11 08:12:00,6108.0,6100.0,6108.0,6098.0,212.0
CRDA.L,2020-09-11 08:09:00,6098.0,6098.0,6098.0,6098.0,82.0
CRDA.L,2020-09-11 08:08:00,6094.0,6102.0,6108.0,6094.0,658.0
CRDA.L,2020-09-11 08:07:00,6108.0,6092.0,6108.0,6090.0,762.0
CRDA.L,2020-09-11 08:06:00,6098.0,6100.0,6100.0,6094.0,390.0
CRDA.L,2020-09-11 08:05:00,6106.0,6098.0,6110.0,6098.0,211.0
CRDA.L,2020-09-11 08:04:00,6092.0,6092.0,6092.0,6092.0,118.0
CRDA.L,2020-09-11 08:03:00,6092.0,6086.0,6092.0,6086.0,120.0
CRDA.L,2020-09-11 08:02:00,6084.0,6084.0,6086.0,6081.44482421875,769.0
CRDA.L,2020-09-11 08:01:00,6074.0,6068.0,6074.0,6068.0,293.0
CRDA.L,2020-09-11 08:00:00,6088.0,6070.0,6088.0,6068.0,312.0
CRDA.L,2020-09-10 16:29:00,6108.0,6106.0,6108.0,6104.0,200.0
CRDA.L,2020-09-10 16:28:00,6106.0,6102.0,6106.0,6102.0,1057.0
CRDA.L,2020-09-10 16:25:00,6100.0,6100.0,6100.0,6100.0,23.0
CRDA.L,2020-09-10 16:24:00,6098.0,6098.0,6100.0,6098.0,933.0
CRDA.L,2020-09-10 16:23:00,6100.0,6098.0,6100.0,6098.0,503.0
CRDA.L,2020-09-10 16:22:00,6102.0,6102.0,6102.0,6102.0,212.0
CRDA.L,2020-09-10 16:21:00,6100.0,6094.0,6100.0,6094.0,205.0
CRDA.L,2020-09-10 16:20:00,6094.0,6094.0,6094.0,6094.0,91.0
CRDA.L,2020-09-10 16:19:00,6094.0,6090.0,6094.0,6088.0,760.0
CRDA.L,2020-09-10 16:18:00,6092.0,6092.0,6092.0,6092.0,315.0
CRDA.L,2020-09-10 16:17:00,6090.0,6090.0,6090.0,6090.0,48.0
CRDA.L,2020-09-10 16:16:00,6090.0,6092.0,6092.0,6090.0,242.0
CRDA.L,2020-09-10 16:15:00,6094.0,6096.0,6098.0,6094.0,542.0
CRDA.L,2020-09-10 16:13:00,6096.0,6099.27978515625,6099.27978515625,6096.0,748.0
CRDA.L,2020-09-10 16:12:00,6096.0,6094.0,6096.0,6094.0,142.0
CRDA.L,2020-09-10 16:11:00,6092.0,6088.0,6092.0,6088.0,274.0
CRDA.L,2020-09-10 16:10:00,6088.0,6088.0,6088.0,6088.0,51.0
CRDA.L,2020-09-10 16:09:00,6084.0,6092.81005859375,6092.81005859375,6084.0,971.0
CRDA.L,2020-09-10 16:08:00,6094.0,6084.0,6094.0,6084.0,245.0
CRDA.L,2020-09-10 16:06:00,6086.0,6086.0,6086.0,6086.0,91.0
CRDA.L,2020-09-10 16:05:00,6082.0,6082.0,6082.0,6082.0,267.0
CRDA.L,2020-09-10 16:04:00,6084.0,6078.0,6084.0,6078.0,193.0
CRDA.L,2020-09-10 16:03:00,6082.0,6084.0,6084.0,6082.0,153.0
CRDA.L,2020-09-10 16:02:00,6084.0,6080.0,6084.0,6080.0,244.0
CRDA.L,2020-09-10 16:01:00,6082.0,6078.0,6082.0,6078.0,224.0
CRDA.L,2020-09-10 16:00:00,6074.0,6081.27978515625,6081.27978515625,6074.0,640.0
CRDA.L,2020-09-10 15:58:00,6080.89404296875,6080.0,6080.89404296875,6080.0,575.0
CRDA.L,2020-09-10 15:57:00,6082.0,6086.0,6088.0,6082.0,176.0
CRDA.L,2020-09-10 15:56:00,6090.0,6088.0,6090.0,6088.0,128.0
CRDA.L,2020-09-10 15:55:00,6086.0,6090.89404296875,6090.89404296875,6086.0,783.0
CRDA.L,2020-09-10 15:54:00,6090.0,6090.0,6090.0,6090.0,352.0
CRDA.L,2020-09-10 15:53:00,6090.0,6088.0,6090.0,6088.0,139.0
CRDA.L,2020-09-10 15:51:00,6086.0,6086.0,6086.0,6086.0,229.0
CRDA.L,2020-09-10 15:50:00,6082.0,6082.0,6082.0,6082.0,270.0
CRDA.L,2020-09-10 15:49:00,6082.81005859375,6084.0,6084.0,6082.81005859375,186.0
CRDA.L,2020-09-10 15:48:00,6084.0,6082.0,6084.0,6082.0,230.0
CRDA.L,2020-09-10 15:47:00,6080.0,6082.0,6082.0,6080.0,419.0
CRDA.L,2020-09-10 15:46:00,6080.0,6086.90478515625,6086.90478515625,6080.0,555.0
CRDA.L,2020-09-10 15:45:00,6086.0,6096.0,6096.0,6084.0,2188.0
CRDA.L,2020-09-10 15:44:00,6096.0,6098.0,6098.0,6096.0,296.0
CRDA.L,2020-09-10 15:43:00,6100.0,6100.0,6100.0,6098.0,144.0
CRDA.L,2020-09-10 15:41:00,6102.0,6102.0,6104.0,6102.0,203.0
CRDA.L,2020-09-10 15:40:00,6100.0,6100.0,6100.0,6098.0,251.0
CRDA.L,2020-09-10 15:39:00,6102.0,6102.0,6102.0,6102.0,127.0
CRDA.L,2020-09-10 15:38:00,6102.0,6100.0,6102.0,6100.0,439.0
CRDA.L,2020-09-10 15:37:00,6098.0,6098.0,6098.0,6098.0,75.0
CRDA.L,2020-09-10 15:35:00,6102.0,6098.0,6102.0,6098.0,575.0
CRDA.L,2020-09-10 15:34:00,6100.0,6100.0,6100.0,6100.0,6.0
CRDA.L,2020-09-10 15:33:00,6098.0,6100.0,6100.0,6098.0,321.0
CRDA.L,2020-09-10 15:31:00,6100.0,6098.0,6100.0,6098.0,534.0
CRDA.L,2020-09-10 15:30:00,6100.0,6092.72021484375,6100.0,6092.0,1098.0
CRDA.L,2020-09-10 15:28:00,6092.0,6092.0,6094.0,6092.0,191.0
CRDA.L,2020-09-10 15:27:00,6090.0,6090.0,6090.0,6090.0,34.0
CRDA.L,2020-09-10 15:26:00,6090.0,6084.0,6090.0,6084.0,159.0
CRDA.L,2020-09-10 15:25:00,6088.0,6090.0,6090.0,6088.0,174.0
CRDA.L,2020-09-10 15:24:00,6094.0,6094.0,6094.0,6094.0,149.0
CRDA.L,2020-09-10 15:23:00,6096.0,6096.0,6098.0,6096.0,347.0
CRDA.L,2020-09-10 15:21:00,6100.0,6100.0,6100.0,6100.0,177.0
CRDA.L,2020-09-10 15:20:00,6102.0,6102.0,6102.0,6102.0,301.0
CRDA.L,2020-09-10 15:19:00,6104.0,6106.0,6106.0,6104.0,331.0
CRDA.L,2020-09-10 15:17:00,6108.0,6108.0,6108.0,6108.0,314.0
CRDA.L,2020-09-10 15:16:00,6110.0,6104.1318359375,6110.0,6104.1318359375,907.0
CRDA.L,2020-09-10 15:14:00,6106.0,6104.0,6106.0,6104.0,635.0
CRDA.L,2020-09-10 15:13:00,6106.0,6106.0,6106.0,6106.0,56.0
CRDA.L,2020-09-10 15:12:00,6106.0,6104.0,6106.0,6104.0,639.0
CRDA.L,2020-09-10 15:11:00,6102.0,6108.0,6108.0,6102.0,368.0
CRDA.L,2020-09-10 15:10:00,6106.0,6106.0,6108.0,6104.0,619.0
CRDA.L,2020-09-10 15:09:00,6108.0,6108.0,6108.0,6108.0,92.0
CRDA.L,2020-09-10 15:08:00,6108.0,6102.0,6108.0,6102.0,215.0
CRDA.L,2020-09-10 15:07:00,6104.0,6106.0,6106.0,6104.0,224.0
CRDA.L,2020-09-10 15:06:00,6104.0,6108.0,6108.0,6104.0,283.0
CRDA.L,2020-09-10 15:05:00,6108.0,6110.0,6110.0,6108.0,953.0
CRDA.L,2020-09-10 15:04:00,6108.0,6100.0,6108.0,6100.0,579.0
CRDA.L,2020-09-10 15:02:00,6098.0,6098.0,6098.0,6098.0,39.0
CRDA.L,2020-09-10 15:01:00,6098.0,6098.0,6098.0,6096.0,210.0
CRDA.L,2020-09-10 15:00:00,6094.0,6092.0,6094.0,6092.0,339.0
CRDA.L,2020-09-10 14:59:00,6092.0,6088.0,6092.0,6088.0,452.0
CRDA.L,2020-09-10 14:58:00,6090.0,6094.0,6094.0,6090.0,366.0
CRDA.L,2020-09-10 14:57:00,6096.0,6096.0,6096.0,6096.0,389.0
CRDA.L,2020-09-10 14:56:00,6098.0,6098.0,6098.0,6098.0,103.0
CRDA.L,2020-09-10 14:55:00,6096.0,6096.0,6096.0,6096.0,100.0
CRDA.L,2020-09-10 14:54:00,6096.0,6092.0,6096.0,6092.0,288.0
CRDA.L,2020-09-10 14:53:00,6086.0,6086.0,6090.0,6086.0,216.0
CRDA.L,2020-09-10 14:52:00,6088.0,6088.0,6088.0,6088.0,20.0
CRDA.L,2020-09-10 14:51:00,6090.0,6092.0,6092.0,6088.0,420.0
CRDA.L,2020-09-10 14:50:00,6096.0,6096.0,6096.0,6096.0,44.0
CRDA.L,2020-09-10 14:49:00,6096.0,6100.0,6100.0,6096.0,246.0
CRDA.L,2020-09-10 14:48:00,6100.0,6100.0,6100.0,6100.0,34.0
CRDA.L,2020-09-10 14:47:00,6100.0,6098.0,6100.0,6098.0,208.0
CRDA.L,2020-09-10 14:44:00,6098.0,6098.0,6098.0,6098.0,79.0
CRDA.L,2020-09-10 14:43:00,6100.0,6102.0,6102.0,6100.0,301.0
CRDA.L,2020-09-10 14:42:00,6100.0,6100.0,6100.0,6098.0,880.0
CRDA.L,2020-09-10 14:40:00,6104.0,6102.0,6104.0,6102.0,310.0
CRDA.L,2020-09-10 14:39:00,6096.0,6096.0,6096.0,6096.0,33.0
CRDA.L,2020-09-10 14:38:00,6098.0,6090.0,6098.0,6090.0,260.0
CRDA.L,2020-09-10 14:37:00,6090.0,6092.0,6092.0,6090.0,116.0
CRDA.L,2020-09-10 14:36:00,6094.0,6094.0,6094.0,6094.0,51.0
CRDA.L,2020-09-10 14:35:00,6094.81005859375,6100.0,6100.0,6094.81005859375,663.0
CRDA.L,2020-09-10 14:34:00,6102.0,6100.0,6102.0,6100.0,441.0
CRDA.L,2020-09-10 14:33:00,6098.0,6098.0,6098.0,6098.0,30.0
CRDA.L,2020-09-10 14:32:00,6096.0,6088.0,6096.0,6088.0,220.0
CRDA.L,2020-09-10 14:31:00,6090.0,6094.0,6094.0,6090.0,321.0
CRDA.L,2020-09-10 14:30:00,6096.0,6096.0,6096.0,6096.0,674.0
CRDA.L,2020-09-10 14:29:00,6100.0,6098.0,6100.0,6098.0,685.0
CRDA.L,2020-09-10 14:28:00,6096.0,6096.0,6096.0,6096.0,467.0
CRDA.L,2020-09-10 14:27:00,6096.0,6096.0,6096.0,6096.0,36.0
CRDA.L,2020-09-10 14:25:00,6094.0,6092.0,6094.0,6090.7998046875,724.0
CRDA.L,2020-09-10 14:23:00,6090.0,6090.0,6090.0,6090.0,428.0
CRDA.L,2020-09-10 14:22:00,6092.0,6090.0,6092.0,6090.0,65.0
CRDA.L,2020-09-10 14:21:00,6090.0,6088.0,6090.0,6088.0,120.0
CRDA.L,2020-09-10 14:20:00,6088.0,6092.0,6092.0,6088.0,790.0
CRDA.L,2020-09-10 14:19:00,6092.0,6092.0,6092.0,6092.0,213.0
CRDA.L,2020-09-10 14:18:00,6092.0,6092.0,6092.0,6092.0,131.0
CRDA.L,2020-09-10 14:17:00,6090.0,6085.27001953125,6090.0,6084.72021484375,631.0
CRDA.L,2020-09-10 14:16:00,6083.27001953125,6082.0,6083.27001953125,6082.0,440.0
CRDA.L,2020-09-10 14:15:00,6080.0,6080.0,6080.0,6080.0,77.0
CRDA.L,2020-09-10 14:13:00,6082.0,6080.0,6082.0,6080.0,101.0
CRDA.L,2020-09-10 14:12:00,6082.0,6082.0,6082.0,6082.0,258.0
CRDA.L,2020-09-10 14:11:00,6084.0,6084.0,6084.0,6084.0,133.0
CRDA.L,2020-09-10 14:09:00,6086.0,6088.0,6088.0,6086.0,112.0
CRDA.L,2020-09-10 14:08:00,6086.0,6086.0,6086.0,6086.0,105.0
CRDA.L,2020-09-10 14:06:00,6086.0,6086.0,6086.0,6086.0,11.0
CRDA.L,2020-09-10 14:05:00,6088.0,6088.0,6088.0,6088.0,234.0
CRDA.L,2020-09-10 14:04:00,6090.0,6090.0,6090.0,6090.0,39.0
CRDA.L,2020-09-10 14:02:00,6090.0,6090.0,6090.0,6090.0,90.0
CRDA.L,2020-09-10 14:01:00,6092.0,6094.0,6094.0,6092.0,183.0
CRDA.L,2020-09-10 14:00:00,6096.0,6096.0,6096.0,6096.0,26.0
CRDA.L,2020-09-10 13:59:00,6096.0,6096.0,6096.0,6096.0,164.0
CRDA.L,2020-09-10 13:58:00,6094.0,6094.0,6094.0,6094.0,31.0
CRDA.L,2020-09-10 13:57:00,6094.0,6094.0,6094.0,6094.0,61.0
CRDA.L,2020-09-10 13:56:00,6096.0,6096.0,6096.0,6096.0,1.0
CRDA.L,2020-09-10 13:55:00,6095.75634765625,6095.75634765625,6095.75634765625,6095.75634765625,1.0
CRDA.L,2020-09-10 13:53:00,6094.0,6092.0,6094.0,6092.0,148.0
CRDA.L,2020-09-10 13:52:00,6094.0,6092.0,6096.0,6092.0,629.0
CRDA.L,2020-09-10 13:50:00,6090.0,6090.0,6090.0,6090.0,134.0
CRDA.L,2020-09-10 13:49:00,6094.0,6092.0,6094.0,6092.0,179.0
CRDA.L,2020-09-10 13:48:00,6094.0,6090.0,6094.0,6090.0,133.0
CRDA.L,2020-09-10 13:47:00,6092.0,6094.0,6094.0,6092.0,52.0
CRDA.L,2020-09-10 13:46:00,6092.0,6092.0,6092.0,6092.0,137.0
CRDA.L,2020-09-10 13:45:00,6090.0,6092.0,6092.0,6090.0,587.0
CRDA.L,2020-09-10 13:44:00,6092.0,6092.0,6092.0,6092.0,111.0
CRDA.L,2020-09-10 13:42:00,6090.0,6090.0,6090.0,6090.0,74.0
CRDA.L,2020-09-10 13:41:00,6088.0,6086.0,6088.0,6086.0,278.0
CRDA.L,2020-09-10 13:40:00,6084.0,6084.0,6084.0,6084.0,122.0
CRDA.L,2020-09-10 13:37:00,6086.0,6086.0,6086.0,6086.0,224.0
CRDA.L,2020-09-10 13:36:00,6080.0,6080.0,6080.0,6080.0,63.0
CRDA.L,2020-09-10 13:35:00,6078.0,6078.0,6078.0,6078.0,144.0
CRDA.L,2020-09-10 13:32:00,6078.0,6082.0,6082.0,6078.0,409.0
CRDA.L,2020-09-10 13:31:00,6084.0,6086.0,6086.0,6084.0,129.0
CRDA.L,2020-09-10 13:30:00,6086.0,6086.0,6088.0,6086.0,192.0
CRDA.L,2020-09-10 13:29:00,6084.0,6084.0,6084.0,6084.0,266.0
CRDA.L,2020-09-10 13:28:00,6084.0,6084.0,6084.0,6084.0,33.0
CRDA.L,2020-09-10 13:27:00,6084.0,6084.0,6084.0,6084.0,22.0
CRDA.L,2020-09-10 13:26:00,6080.0,6080.0,6080.0,6080.0,53.0
CRDA.L,2020-09-10 13:23:00,6082.0,6084.0,6084.0,6082.0,390.0
CRDA.L,2020-09-10 13:22:00,6080.35986328125,6082.0,6082.0,6080.35986328125,157.0
CRDA.L,2020-09-10 13:20:00,6084.0,6084.0,6084.0,6084.0,52.0
CRDA.L,2020-09-10 13:18:00,6084.0,6084.0,6084.0,6084.0,149.0
CRDA.L,2020-09-10 13:17:00,6084.0,6084.0,6084.0,6084.0,77.0
CRDA.L,2020-09-10 13:15:00,6084.0,6084.0,6084.0,6084.0,96.0
CRDA.L,2020-09-10 13:12:00,6080.0,6080.0,6080.0,6080.0,132.0
CRDA.L,2020-09-10 13:10:00,6084.0,6082.0,6084.0,6082.0,92.0
CRDA.L,2020-09-10 13:08:00,6086.0,6086.0,6086.0,6086.0,225.0
CRDA.L,2020-09-10 13:07:00,6088.0,6088.0,6088.0,6088.0,41.0
CRDA.L,2020-09-10 13:06:00,6086.0,6086.0,6086.0,6084.0,344.0
CRDA.L,2020-09-10 13:05:00,6088.0,6088.0,6088.0,6088.0,395.0
CRDA.L,2020-09-10 13:03:00,6084.0,6084.0,6084.0,6084.0,43.0
CRDA.L,2020-09-10 13:01:00,6078.0,6076.0,6078.0,6076.0,49.0
CRDA.L,2020-09-10 13:00:00,6074.919921875,6070.0,6074.919921875,6070.0,69.0
CRDA.L,2020-09-10 12:58:00,6068.0,6070.0,6070.0,6068.0,68.0
CRDA.L,2020-09-10 12:57:00,6070.0,6070.0,6070.0,6070.0,79.0
CRDA.L,2020-09-10 12:56:00,6070.0,6070.0,6070.0,6070.0,108.0
CRDA.L,2020-09-10 12:55:00,6072.0,6070.0,6074.0,6070.0,397.0
CRDA.L,2020-09-10 12:54:00,6070.0,6070.0,6070.0,6070.0,3.0
CRDA.L,2020-09-10 12:53:00,6072.0,6072.0,6072.0,6072.0,98.0
CRDA.L,2020-09-10 12:52:00,6070.0,6070.0,6070.0,6070.0,20.0
CRDA.L,2020-09-10 12:49:00,6072.0,6072.0,6072.0,6072.0,164.0
CRDA.L,2020-09-10 12:48:00,6074.0,6074.0,6074.0,6074.0,80.0
CRDA.L,2020-09-10 12:47:00,6070.0,6070.0,6070.0,6070.0,74.0
CRDA.L,2020-09-10 12:46:00,6070.0,6070.0,6070.0,6070.0,10.0
CRDA.L,2020-09-10 12:45:00,6068.0,6066.0,6068.0,6066.0,34.0
CRDA.L,2020-09-10 12:44:00,6068.0,6072.0,6072.0,6068.0,97.0
CRDA.L,2020-09-10 12:43:00,6072.0,6072.0,6072.0,6072.0,30.0
CRDA.L,2020-09-10 12:41:00,6070.0,6068.0,6070.0,6068.0,107.0
CRDA.L,2020-09-10 12:40:00,6068.0,6064.0,6068.0,6064.0,187.0
CRDA.L,2020-09-10 12:39:00,6064.72021484375,6066.0,6066.0,6064.72021484375,247.0
CRDA.L,2020-09-10 12:38:00,6064.0,6062.0,6066.0,6062.0,192.0
CRDA.L,2020-09-10 12:37:00,6060.0,6060.0,6060.0,6060.0,50.0
CRDA.L,2020-09-10 12:36:00,6060.0,6058.0,6060.0,6058.0,312.0
CRDA.L,2020-09-10 12:34:00,6058.0,6054.0,6058.0,6054.0,96.0
CRDA.L,2020-09-10 12:33:00,6056.0,6056.0,6056.0,6056.0,131.0
CRDA.L,2020-09-10 12:31:00,6058.0,6058.0,6058.0,6058.0,24.0
CRDA.L,2020-09-10 12:28:00,6058.0,6060.0,6060.0,6058.0,164.0
CRDA.L,2020-09-10 12:26:00,6058.0,6058.0,6058.0,6058.0,119.0
CRDA.L,2020-09-10 12:25:00,6056.0,6052.0,6056.0,6052.0,91.0
CRDA.L,2020-09-10 12:24:00,6054.0,6052.0,6054.0,6052.0,212.0
CRDA.L,2020-09-10 12:23:00,6056.0,6056.0,6056.0,6056.0,46.0
CRDA.L,2020-09-10 12:22:00,6056.0,6056.0,6056.0,6056.0,80.0
CRDA.L,2020-09-10 12:21:00,6054.0,6054.0,6054.0,6054.0,250.0
CRDA.L,2020-09-10 12:20:00,6056.0,6050.0,6056.0,6050.0,150.0
CRDA.L,2020-09-10 12:18:00,6054.0,6054.0,6054.0,6054.0,16.0
CRDA.L,2020-09-10 12:17:00,6052.0,6056.0,6056.0,6052.0,267.0
CRDA.L,2020-09-10 12:16:00,6054.0,6054.0,6054.0,6054.0,12.0
CRDA.L,2020-09-10 12:15:00,6058.0,6056.0,6058.0,6056.0,36.0
CRDA.L,2020-09-10 12:14:00,6060.0,6060.0,6060.0,6060.0,45.0
CRDA.L,2020-09-10 12:13:00,6062.0,6062.0,6062.0,6062.0,201.0
CRDA.L,2020-09-10 12:11:00,6064.0,6064.0,6067.75732421875,6064.0,90.0
CRDA.L,2020-09-10 12:10:00,6064.0,6066.0,6066.0,6064.0,53.0
CRDA.L,2020-09-10 12:09:00,6070.0,6070.0,6070.0,6070.0,77.0
CRDA.L,2020-09-10 12:08:00,6070.0,6074.0,6074.0,6070.0,84.0
CRDA.L,2020-09-10 12:07:00,6074.0,6076.0,6076.0,6074.0,62.0
CRDA.L,2020-09-10 12:06:00,6076.0,6074.0,6076.0,6074.0,176.0
CRDA.L,2020-09-10 12:05:00,6076.0,6075.27978515625,6076.0,6072.0,578.0
CRDA.L,2020-09-10 12:04:00,6074.0,6074.0,6074.0,6074.0,50.0
CRDA.L,2020-09-10 12:03:00,6072.0,6074.0,6075.990234375,6072.0,509.0
CRDA.L,2020-09-10 12:02:00,6074.0,6072.0,6076.0,6072.0,316.0
CRDA.L,2020-09-10 11:59:00,6076.0,6074.0,6076.0,6074.0,262.0
CRDA.L,2020-09-10 11:58:00,6070.77978515625,6072.0,6072.0,6070.77978515625,35.0
CRDA.L,2020-09-10 11:57:00,6074.0,6076.0,6076.0,6074.0,132.0
CRDA.L,2020-09-10 11:56:00,6078.0,6076.0,6078.0,6076.0,124.0
CRDA.L,2020-09-10 11:55:00,6080.0,6080.0,6080.0,6080.0,1.0
CRDA.L,2020-09-10 11:54:00,6078.0,6078.0,6078.0,6078.0,17.0
CRDA.L,2020-09-10 11:53:00,6076.0,6076.0,6076.0,6076.0,107.0
CRDA.L,2020-09-10 11:51:00,6078.0,6078.0,6078.0,6078.0,3.0
CRDA.L,2020-09-10 11:50:00,6078.0,6076.0,6078.0,6076.0,40.0
CRDA.L,2020-09-10 11:49:00,6074.0,6078.0,6078.0,6074.0,38.0
CRDA.L,2020-09-10 11:48:00,6078.0,6078.0,6078.0,6078.0,307.0
CRDA.L,2020-09-10 11:47:00,6080.0,6078.0,6080.0,6078.0,95.0
CRDA.L,2020-09-10 11:45:00,6078.0,6085.22900390625,6085.22900390625,6078.0,472.0
CRDA.L,2020-09-10 11:44:00,6084.0,6086.0,6088.0,6084.0,74.0
CRDA.L,2020-09-10 11:43:00,6086.0,6086.0,6086.0,6086.0,49.0
CRDA.L,2020-09-10 11:42:00,6086.0,6088.0,6088.0,6084.0,208.0
CRDA.L,2020-09-10 11:41:00,6086.0,6086.0,6086.0,6086.0,24.0
CRDA.L,2020-09-10 11:40:00,6088.0,6086.0,6090.0,6086.0,31.0
CRDA.L,2020-09-10 11:39:00,6090.0,6088.0,6090.0,6086.0,243.0
CRDA.L,2020-09-10 11:38:00,6090.0,6090.0,6090.0,6090.0,66.0
CRDA.L,2020-09-10 11:36:00,6088.0,6092.0,6092.0,6088.0,232.0
CRDA.L,2020-09-10 11:35:00,6092.0,6092.0,6092.0,6092.0,230.0
CRDA.L,2020-09-10 11:34:00,6092.990234375,6092.0,6092.990234375,6092.0,89.0
CRDA.L,2020-09-10 11:33:00,6092.0,6090.0,6096.0,6090.0,4078.0
CRDA.L,2020-09-10 11:32:00,6092.0,6092.0,6092.0,6090.0,558.0
CRDA.L,2020-09-10 11:31:00,6090.0,6090.0,6090.0,6090.0,29.0
CRDA.L,2020-09-10 11:30:00,6088.0,6086.0,6088.0,6086.0,91.0
CRDA.L,2020-09-10 11:28:00,6084.0,6084.0,6084.0,6084.0,21.0
CRDA.L,2020-09-10 11:25:00,6088.48486328125,6088.0,6088.48486328125,6088.0,219.0
CRDA.L,2020-09-10 11:24:00,6090.0,6090.0,6090.0,6090.0,52.0
CRDA.L,2020-09-10 11:23:00,6090.0,6090.0,6090.0,6090.0,214.0
CRDA.L,2020-09-10 11:22:00,6090.0,6090.0,6090.0,6090.0,182.0
CRDA.L,2020-09-10 11:21:00,6094.0,6092.0,6094.0,6092.0,332.0
CRDA.L,2020-09-10 11:20:00,6094.0,6094.0,6094.0,6094.0,98.0
CRDA.L,2020-09-10 11:19:00,6098.0,6097.27978515625,6098.0,6097.27978515625,38.0
CRDA.L,2020-09-10 11:18:00,6096.0,6096.0,6096.0,6096.0,179.0
CRDA.L,2020-09-10 11:17:00,6098.0,6100.0,6100.0,6098.0,598.0
