symbol,date,low,close,volume,open,high
SMIN.L,2020-09-11 14:08:00,1421.3199462890625,1421.3199462890625,240.0,1421.3199462890625,1421.3199462890625
SMIN.L,2020-09-11 14:04:00,1422.0,1422.0,88.0,1422.0,1422.0
SMIN.L,2020-09-11 14:03:00,1422.5,1423.0,2085.0,1422.5,1423.0
SMIN.L,2020-09-11 14:00:00,1422.0,1422.5,595.0,1422.0,1422.5
SMIN.L,2020-09-11 13:58:00,1421.5,1422.0,332.0,1421.5,1422.0
SMIN.L,2020-09-11 13:57:00,1421.0,1421.0,26.0,1421.0,1421.0
SMIN.L,2020-09-11 13:56:00,1421.5,1422.0,441.0,1421.5,1422.0
SMIN.L,2020-09-11 13:52:00,1422.0,1422.0,41.0,1422.0,1422.0
SMIN.L,2020-09-11 13:51:00,1421.5,1422.0,748.0,1421.5,1422.0
SMIN.L,2020-09-11 13:50:00,1421.5,1421.5,954.0,1421.5,1421.5
SMIN.L,2020-09-11 13:48:00,1422.0,1422.0,144.0,1422.0,1422.0
SMIN.L,2020-09-11 13:47:00,1421.5,1421.5,88.0,1421.5,1421.5
SMIN.L,2020-09-11 13:46:00,1422.0,1422.0,184.0,1422.0,1422.0
SMIN.L,2020-09-11 13:45:00,1421.5,1422.5,743.0,1421.5,1422.5
SMIN.L,2020-09-11 13:42:00,1422.0,1422.0,383.0,1422.0,1422.0
SMIN.L,2020-09-11 13:41:00,1421.5,1422.0,869.0,1421.5,1422.0
SMIN.L,2020-09-11 13:40:00,1421.0,1421.5,572.0,1421.5,1421.5
SMIN.L,2020-09-11 13:38:00,1421.5,1421.5,478.0,1422.5,1422.5
SMIN.L,2020-09-11 13:37:00,1422.0,1422.0,168.0,1422.0,1422.0
SMIN.L,2020-09-11 13:35:00,1421.1875,1421.1875,1552.0,1421.5,1422.0
SMIN.L,2020-09-11 13:33:00,1422.0,1422.0,1251.0,1422.5,1422.5
SMIN.L,2020-09-11 13:32:00,1422.0,1422.3175048828125,590.0,1422.0,1422.3175048828125
SMIN.L,2020-09-11 13:31:00,1422.5,1422.5,288.0,1423.0,1423.0
SMIN.L,2020-09-11 13:29:00,1423.5,1423.5,480.0,1423.5,1423.5
SMIN.L,2020-09-11 13:28:00,1423.78125,1423.78125,195.0,1423.78125,1423.78125
SMIN.L,2020-09-11 13:27:00,1424.0,1424.0,71.0,1424.0,1424.0
SMIN.L,2020-09-11 13:26:00,1423.5,1423.5,147.0,1424.5,1424.5
SMIN.L,2020-09-11 13:23:00,1425.0,1425.0,912.0,1425.0,1425.0
SMIN.L,2020-09-11 13:21:00,1426.0,1426.0,113.0,1426.0,1426.0
SMIN.L,2020-09-11 13:19:00,1425.5,1426.0,515.0,1425.5,1426.0
SMIN.L,2020-09-11 13:18:00,1425.0,1425.0,323.0,1425.0,1425.0
SMIN.L,2020-09-11 13:15:00,1426.5,1426.5,163.0,1426.5,1426.5
SMIN.L,2020-09-11 13:14:00,1425.5,1426.0,534.0,1425.5,1426.0
SMIN.L,2020-09-11 13:13:00,1424.0,1424.5,386.0,1424.0,1424.5
SMIN.L,2020-09-11 13:11:00,1424.0,1424.0,277.0,1424.5,1424.5
SMIN.L,2020-09-11 13:09:00,1424.3175048828125,1424.5,289.0,1424.3175048828125,1424.5
SMIN.L,2020-09-11 13:08:00,1424.0,1424.0,418.0,1424.0,1424.0
SMIN.L,2020-09-11 13:07:00,1423.0,1423.0,100.0,1423.0,1423.0
SMIN.L,2020-09-11 13:05:00,1424.5,1424.5,78.0,1424.5,1424.5
SMIN.L,2020-09-11 13:04:00,1423.5,1423.5,54.0,1423.5,1423.5
SMIN.L,2020-09-11 13:03:00,1424.0,1424.0,302.0,1424.5,1424.5
SMIN.L,2020-09-11 13:01:00,1423.5,1423.5,366.0,1423.5,1423.5
SMIN.L,2020-09-11 13:00:00,1423.5,1424.0,404.0,1423.5,1424.0
SMIN.L,2020-09-11 12:59:00,1423.5,1423.5,31.0,1423.5,1423.5
SMIN.L,2020-09-11 12:57:00,1424.5,1424.5,184.0,1425.0,1425.0
SMIN.L,2020-09-11 12:53:00,1425.0,1425.5,578.0,1425.0,1426.0
SMIN.L,2020-09-11 12:52:00,1424.5,1424.5,294.0,1424.5,1424.5
SMIN.L,2020-09-11 12:51:00,1424.5,1424.5,146.0,1425.5,1425.5
SMIN.L,2020-09-11 12:50:00,1426.5,1427.0,1411.0,1427.0,1427.0
SMIN.L,2020-09-11 12:48:00,1427.0,1427.5,195.0,1427.0,1427.5
SMIN.L,2020-09-11 12:47:00,1426.5,1427.5,780.0,1426.5,1427.5
SMIN.L,2020-09-11 12:46:00,1426.5,1426.5,411.0,1426.5,1426.5
SMIN.L,2020-09-11 12:43:00,1425.0,1425.0,430.0,1425.0,1425.0
SMIN.L,2020-09-11 12:42:00,1424.5,1424.5,435.0,1424.5,1424.5
SMIN.L,2020-09-11 12:41:00,1423.5,1424.0,499.0,1423.5,1424.0
SMIN.L,2020-09-11 12:40:00,1423.0,1423.0,1708.0,1423.0,1423.0
SMIN.L,2020-09-11 12:38:00,1422.5,1422.5,209.0,1423.0,1423.0
SMIN.L,2020-09-11 12:36:00,1423.5,1423.5,340.0,1423.5,1423.5
SMIN.L,2020-09-11 12:35:00,1422.0,1422.0,367.0,1422.0,1422.0
SMIN.L,2020-09-11 12:33:00,1420.5,1421.5,563.0,1420.5,1421.5
SMIN.L,2020-09-11 12:32:00,1421.5,1421.5,36.0,1421.5,1421.5
SMIN.L,2020-09-11 12:30:00,1420.5,1420.5,10.0,1420.78125,1420.78125
SMIN.L,2020-09-11 12:29:00,1420.5,1421.0,635.0,1420.5,1421.0
SMIN.L,2020-09-11 12:28:00,1420.0,1420.0,186.0,1420.0,1420.0
SMIN.L,2020-09-11 12:26:00,1419.5,1419.5,332.0,1419.5,1419.5
SMIN.L,2020-09-11 12:25:00,1419.0,1420.0,1398.0,1419.5,1420.0
SMIN.L,2020-09-11 12:24:00,1419.5,1419.5,354.0,1419.5,1419.5
SMIN.L,2020-09-11 12:22:00,1420.5,1420.5,142.0,1420.5,1420.5
SMIN.L,2020-09-11 12:21:00,1420.0,1420.0,88.0,1420.0,1420.0
SMIN.L,2020-09-11 12:20:00,1420.0,1420.0,286.0,1420.0,1420.0
SMIN.L,2020-09-11 12:19:00,1419.0,1419.0,88.0,1419.0,1419.0
SMIN.L,2020-09-11 12:15:00,1419.5,1419.5,94.0,1419.5,1419.5
SMIN.L,2020-09-11 12:14:00,1419.5,1419.5,247.0,1419.5,1419.5
SMIN.L,2020-09-11 12:13:00,1419.5,1420.5,906.0,1420.0,1420.5
SMIN.L,2020-09-11 12:10:00,1417.5,1418.0,328.0,1417.5,1418.0
SMIN.L,2020-09-11 12:09:00,1416.5,1416.5,526.0,1416.5,1416.5
SMIN.L,2020-09-11 12:08:00,1415.0,1415.5,9059.0,1416.5,1417.0
SMIN.L,2020-09-11 12:07:00,1415.0,1415.0,5100.0,1416.0,1416.0
SMIN.L,2020-09-11 12:06:00,1416.0,1416.0,268.0,1416.0,1416.0
SMIN.L,2020-09-11 12:05:00,1416.0,1416.0,480.0,1416.0,1416.0
SMIN.L,2020-09-11 12:04:00,1416.0,1416.0,849.0,1416.0,1416.0
SMIN.L,2020-09-11 12:03:00,1416.5,1416.5,361.0,1416.78125,1416.78125
SMIN.L,2020-09-11 12:02:00,1414.0,1414.0,459.0,1414.0,1414.0
SMIN.L,2020-09-11 11:59:00,1416.0,1416.5,211.0,1416.0,1416.5
SMIN.L,2020-09-11 11:57:00,1415.5,1416.0,130.0,1415.5,1416.0
SMIN.L,2020-09-11 11:54:00,1416.5,1416.5,846.0,1416.5,1417.5
SMIN.L,2020-09-11 11:53:00,1416.5,1416.5,130.0,1417.0,1417.0
SMIN.L,2020-09-11 11:52:00,1418.0,1418.0,572.0,1418.0,1418.0
SMIN.L,2020-09-11 11:48:00,1419.5,1419.5,204.0,1419.5,1419.5
SMIN.L,2020-09-11 11:47:00,1419.5,1419.5,213.0,1419.5,1419.5
SMIN.L,2020-09-11 11:45:00,1419.5,1420.0,178.0,1419.5,1420.0
SMIN.L,2020-09-11 11:43:00,1419.5,1419.5,79.0,1419.5,1419.5
SMIN.L,2020-09-11 11:42:00,1418.5,1418.5,117.0,1418.5,1418.5
SMIN.L,2020-09-11 11:41:00,1419.0,1419.0,226.0,1419.0,1419.0
SMIN.L,2020-09-11 11:40:00,1418.5,1419.5,1004.0,1419.5,1419.5
SMIN.L,2020-09-11 11:38:00,1417.0,1418.5,519.0,1417.0,1418.5
SMIN.L,2020-09-11 11:37:00,1417.5,1417.5,46.0,1417.5,1417.5
SMIN.L,2020-09-11 11:36:00,1417.0,1417.0,254.0,1417.5,1417.5
SMIN.L,2020-09-11 11:35:00,1417.0,1417.0,33.0,1417.0,1417.0
SMIN.L,2020-09-11 11:34:00,1417.0,1417.0,305.0,1417.5,1417.5
SMIN.L,2020-09-11 11:33:00,1417.0,1417.5,489.0,1417.0,1417.5
SMIN.L,2020-09-11 11:32:00,1415.5,1417.0,424.0,1415.5,1417.0
SMIN.L,2020-09-11 11:30:00,1414.5,1414.5,243.0,1414.5,1414.5
SMIN.L,2020-09-11 11:29:00,1414.5,1414.5,351.0,1415.0,1415.0
SMIN.L,2020-09-11 11:28:00,1415.0,1415.0,132.0,1415.0,1415.0
SMIN.L,2020-09-11 11:27:00,1414.5,1414.5,281.0,1414.5,1414.5
SMIN.L,2020-09-11 11:26:00,1414.0,1414.0,288.0,1414.0,1414.0
SMIN.L,2020-09-11 11:24:00,1413.5,1413.5,98.0,1413.5,1413.5
SMIN.L,2020-09-11 11:23:00,1413.5,1413.5,231.0,1413.5,1413.5
SMIN.L,2020-09-11 11:21:00,1412.5,1413.0,430.0,1412.5,1413.0
SMIN.L,2020-09-11 11:20:00,1412.0,1412.0,24.0,1412.0,1412.0
SMIN.L,2020-09-11 11:19:00,1412.5,1412.5,26.0,1412.5,1412.5
SMIN.L,2020-09-11 11:15:00,1411.1875,1411.1875,496.0,1411.5,1411.5
SMIN.L,2020-09-11 11:14:00,1411.5,1411.5,559.0,1411.5,1411.5
SMIN.L,2020-09-11 11:12:00,1412.5,1412.5,41.0,1412.5,1412.5
SMIN.L,2020-09-11 11:11:00,1413.0,1413.0,335.0,1413.0,1413.0
SMIN.L,2020-09-11 11:10:00,1412.5,1412.5,24.0,1412.5,1412.5
SMIN.L,2020-09-11 11:08:00,1412.5,1412.5,287.0,1412.5,1412.5
SMIN.L,2020-09-11 11:07:00,1412.5,1412.5,35.0,1412.5,1412.5
SMIN.L,2020-09-11 11:06:00,1412.3199462890625,1412.3199462890625,162.0,1412.3199462890625,1412.3199462890625
SMIN.L,2020-09-11 11:05:00,1412.0,1412.0,105.0,1412.0,1412.0
SMIN.L,2020-09-11 11:04:00,1412.0,1412.0,476.0,1412.0,1412.0
SMIN.L,2020-09-11 11:03:00,1412.0,1412.0,192.0,1412.0,1412.0
SMIN.L,2020-09-11 11:00:00,1412.5,1412.5,444.0,1412.5,1412.5
SMIN.L,2020-09-11 10:59:00,1412.5,1413.0,372.0,1412.5,1413.0
SMIN.L,2020-09-11 10:55:00,1412.5,1412.5,299.0,1413.0,1413.0
SMIN.L,2020-09-11 10:53:00,1413.5,1413.5,200.0,1413.5,1413.5
SMIN.L,2020-09-11 10:52:00,1414.5,1414.5,142.0,1414.5,1414.5
SMIN.L,2020-09-11 10:51:00,1415.0,1415.0,148.0,1415.0,1415.0
SMIN.L,2020-09-11 10:50:00,1414.5,1415.0,1002.0,1414.5,1415.5
SMIN.L,2020-09-11 10:49:00,1414.5,1414.5,131.0,1414.5,1414.5
SMIN.L,2020-09-11 10:47:00,1414.5,1414.5,116.0,1414.5,1414.5
SMIN.L,2020-09-11 10:46:00,1414.4088134765625,1414.4088134765625,550.0,1414.4088134765625,1414.4088134765625
SMIN.L,2020-09-11 10:45:00,1414.0,1414.5,294.0,1414.0,1415.0
SMIN.L,2020-09-11 10:41:00,1414.0,1414.0,14.0,1414.0,1414.0
SMIN.L,2020-09-11 10:40:00,1414.0,1414.0,369.0,1414.0,1414.5
SMIN.L,2020-09-11 10:39:00,1413.5,1413.5,464.0,1413.5,1413.5
SMIN.L,2020-09-11 10:38:00,1414.5,1414.5,62.0,1414.5,1414.5
SMIN.L,2020-09-11 10:37:00,1415.0,1415.0,599.0,1415.5,1415.5
SMIN.L,2020-09-11 10:36:00,1415.0,1416.0,1252.0,1415.0,1416.0
SMIN.L,2020-09-11 10:34:00,1413.5,1414.5,1236.0,1413.5,1414.5
SMIN.L,2020-09-11 10:31:00,1414.0,1414.0,516.0,1414.5,1414.5
SMIN.L,2020-09-11 10:29:00,1414.5,1414.5,496.0,1414.5,1414.5
SMIN.L,2020-09-11 10:28:00,1414.18505859375,1414.18505859375,185.0,1414.18505859375,1414.18505859375
SMIN.L,2020-09-11 10:26:00,1414.0,1414.5,229.0,1414.4088134765625,1414.5
SMIN.L,2020-09-11 10:25:00,1414.0,1414.0,276.0,1415.0,1415.0
SMIN.L,2020-09-11 10:24:00,1414.3175048828125,1414.3175048828125,400.0,1414.3175048828125,1414.3175048828125
SMIN.L,2020-09-11 10:23:00,1414.0,1414.5,272.0,1414.0,1414.5
SMIN.L,2020-09-11 10:21:00,1413.0,1414.0,667.0,1413.0,1414.0
SMIN.L,2020-09-11 10:19:00,1413.0,1413.0,200.0,1413.0,1413.0
SMIN.L,2020-09-11 10:18:00,1412.5,1412.5,518.0,1412.5,1412.5
SMIN.L,2020-09-11 10:17:00,1412.0,1413.0,707.0,1412.0,1413.0
SMIN.L,2020-09-11 10:16:00,1412.5,1412.5,752.0,1412.5,1412.5
SMIN.L,2020-09-11 10:14:00,1413.0,1413.5,527.0,1413.0,1413.5
SMIN.L,2020-09-11 10:11:00,1412.0,1412.5,1380.0,1412.5,1412.8199462890625
SMIN.L,2020-09-11 10:09:00,1413.0,1413.5,683.0,1413.0,1413.5
SMIN.L,2020-09-11 10:07:00,1412.5,1412.5,414.0,1412.5,1412.5
SMIN.L,2020-09-11 10:06:00,1413.0,1413.0,565.0,1414.0,1414.0
SMIN.L,2020-09-11 10:05:00,1413.5,1413.5,33.0,1413.5,1413.5
SMIN.L,2020-09-11 10:03:00,1413.0,1413.0,100.0,1413.0,1413.0
SMIN.L,2020-09-11 10:02:00,1413.0,1414.0,479.0,1413.0,1414.0
SMIN.L,2020-09-11 10:01:00,1413.5,1413.5,1056.0,1413.5,1413.5
SMIN.L,2020-09-11 10:00:00,1413.5,1413.5,295.0,1413.5,1413.5
SMIN.L,2020-09-11 09:59:00,1414.0,1414.0,115.0,1414.0,1414.0
SMIN.L,2020-09-11 09:58:00,1413.0,1414.0,57.0,1413.0,1414.0
SMIN.L,2020-09-11 09:57:00,1413.5,1413.5,75.0,1413.5,1413.5
SMIN.L,2020-09-11 09:56:00,1413.5,1413.5,215.0,1413.5,1413.5
SMIN.L,2020-09-11 09:55:00,1414.0,1414.0,539.0,1414.5,1414.5
SMIN.L,2020-09-11 09:54:00,1415.0,1415.5,399.0,1415.0,1415.5
SMIN.L,2020-09-11 09:52:00,1414.5,1414.5,866.0,1415.5,1415.5
SMIN.L,2020-09-11 09:51:00,1415.5,1415.5,247.0,1415.5,1415.5
SMIN.L,2020-09-11 09:49:00,1414.0,1414.0,20.0,1414.0,1414.0
SMIN.L,2020-09-11 09:47:00,1414.0,1414.0,423.0,1414.0,1414.0
SMIN.L,2020-09-11 09:46:00,1415.0,1415.0,115.0,1415.0,1415.0
SMIN.L,2020-09-11 09:45:00,1415.0,1415.0,286.0,1415.0,1415.0
SMIN.L,2020-09-11 09:44:00,1414.0,1414.0,20.0,1414.0,1414.0
SMIN.L,2020-09-11 09:43:00,1413.0,1413.5,659.0,1414.0,1414.0
SMIN.L,2020-09-11 09:41:00,1415.22998046875,1415.22998046875,120.0,1415.22998046875,1415.22998046875
SMIN.L,2020-09-11 09:38:00,1414.5,1415.0,641.0,1414.5,1415.0
SMIN.L,2020-09-11 09:37:00,1414.0,1414.0,306.0,1414.0,1414.0
SMIN.L,2020-09-11 09:35:00,1411.0,1412.0,376.0,1411.0,1412.0
SMIN.L,2020-09-11 09:33:00,1409.0,1409.0,10.0,1409.0,1409.0
SMIN.L,2020-09-11 09:32:00,1410.5,1411.0,585.0,1410.5,1411.0
SMIN.L,2020-09-11 09:31:00,1411.0,1411.0,340.0,1411.0,1411.0
SMIN.L,2020-09-11 09:29:00,1410.0,1410.5,1015.0,1410.0,1410.5
SMIN.L,2020-09-11 09:28:00,1409.0,1409.0,261.0,1409.5,1409.5
SMIN.L,2020-09-11 09:25:00,1409.5,1410.5,603.0,1410.0,1410.5
